Input Signal, Output Signal, Freq Scale, Mag Spec Input, Phase Spec Input, Impulse Resp, Freq Resp Mag, Freq Resp Phase, Mag Spec Out, Mag Phase Out
-0.253723,-0.000005,19295.127436,-13.599460,-0.206814,0.000000,-129.982376,0.000000,-6.255487,0.732279,
-0.175018,-0.000525,19306.146927,-13.721722,-0.170392,0.000000,-130.618179,0.000000,-6.756606,0.487823,
-0.104675,-0.062683,19317.166417,-14.289064,-0.218772,0.000000,-132.279327,0.000000,-8.175061,-0.030538,
-0.055817,0.000000,19328.185907,-13.870412,-0.167447,0.000000,-127.566254,0.000000,-10.070737,-0.344820,
-0.028137,-0.000004,19339.205397,-14.070079,-0.173005,-0.000000,-127.435921,0.000000,-13.904119,-0.599243,
-0.006165,-0.000046,19350.224888,-13.608130,-0.200346,-0.000000,-136.368515,0.000000,-15.444637,-0.916969,
0.027954,0.003646,19361.244378,-13.756153,-0.197543,-0.000000,-129.440872,0.000000,-17.416134,-1.267962,
0.080414,0.000000,19372.263868,-13.856896,-0.214155,-0.000000,-120.503769,0.000000,-27.194504,1.147941,
0.146454,0.000001,19383.283358,-13.753855,-0.222257,0.000000,-125.218330,0.000000,-22.555058,-1.000551,
0.215607,-0.000035,19394.302849,-14.043186,-0.192814,0.000000,-127.942993,0.000000,-19.467127,1.163978,
0.275116,-0.000028,19405.322339,-13.532434,-0.205423,-0.000000,-133.592056,0.000000,-15.414644,0.834425,
0.310974,-0.000000,19416.341829,-13.978436,-0.205556,-0.000000,-124.234154,0.000000,-18.580372,0.247775,
0.315063,0.000000,19427.361319,-14.038762,-0.159100,0.000000,-125.945007,0.000000,-16.020805,0.245704,
0.286713,0.000000,19438.380810,-13.756399,-0.166141,0.000000,-132.868027,0.000000,-19.692423,0.152034,
0.232086,-0.000936,19449.400300,-13.834204,-0.207320,0.000000,-138.009094,0.000000,-22.552153,-0.699005,
0.159302,0.000055,19460.419790,-14.101368,-0.203403,0.000000,-131.043625,0.000000,-30.517605,0.000000,
0.078644,0.000000,19471.439280,-13.697517,-0.204386,0.000000,-124.819931,0.000000,-27.705841,1.110760,
-0.001404,0.000007,19482.458771,-13.952145,-0.187354,0.000000,-133.585220,0.000000,-24.521671,1.246351,
-0.074036,-0.000549,19493.478261,-13.766061,-0.215154,0.000000,-128.369339,0.000000,-15.836503,-1.159040,
-0.129761,0.012161,19504.497751,-14.022779,-0.140792,0.000000,-121.701416,0.000000,-9.302378,1.034310,
-0.157776,-0.000000,19515.517241,-13.792852,-0.215260,0.000000,-139.143219,0.000000,-9.631125,0.842522,
-0.154480,0.000001,19526.536732,-13.590576,-0.207200,-0.000000,-129.996506,0.000000,-6.448053,0.353526,
-0.123779,-0.000015,19537.556222,-13.751992,-0.201771,-0.000000,-142.550674,0.000000,-18.747122,1.421471,
-0.072601,-0.001599,19548.575712,-14.056992,-0.184668,-0.000000,-124.308380,0.000000,4.937352,0.500493,
-0.006195,-0.000000,19559.595202,-13.350128,-0.161802,0.000000,-149.321213,0.000000,-13.639615,-1.546512,
0.072144,0.000000,19570.614693,-13.831462,-0.181479,0.000000,-126.451378,0.000000,-9.673889,-0.800582,
0.156921,0.000008,19581.634183,-13.980807,-0.209030,0.000000,-126.823135,0.000000,-13.142116,-1.107999,
0.240601,0.000396,19592.653673,-13.537326,-0.189236,0.000000,-132.385712,0.000000,-19.002666,-0.618271,
0.312378,-0.000000,19603.673163,-13.932652,-0.143389,0.000000,-129.175156,0.000000,-15.431165,-0.627357,
0.359772,0.000000,19614.692654,-14.186054,-0.146035,0.000000,-133.312576,0.000000,-14.873673,-0.382997,
0.375214,0.000001,19625.712144,-14.147250,-0.184573,-0.000000,-132.296234,0.000000,-17.401976,-0.090101,
0.355896,0.000161,19636.731634,-13.740236,-0.183123,-0.000000,-132.256866,0.000000,-8.942548,-0.233212,
0.301758,-0.060806,19647.751124,-13.688877,-0.180274,-0.000000,-136.617325,0.000000,-7.319831,-0.118210,
0.213806,-0.000000,19658.770615,-14.235882,-0.177359,-0.000000,-124.123886,0.000000,-5.284545,-0.562794,
0.102997,0.000003,19669.790105,-13.993118,-0.176478,-0.000000,-135.039032,0.000000,-0.831678,-0.877851,
-0.014282,-0.000006,19680.809595,-14.010978,-0.206278,-0.000000,-125.203102,0.000000,5.973745,0.463775,
-0.123871,-0.003495,19691.829085,-13.859105,-0.201518,-0.000000,-153.323929,0.000000,-3.244891,-1.306686,
-0.214874,-0.000000,19702.848576,-13.946669,-0.187740,-0.000000,-124.794563,0.000000,-8.407623,-1.302378,
-0.275452,-0.000000,19713.868066,-13.691813,-0.178409,0.000000,-134.033691,0.000000,-10.231793,-1.244372,
-0.296539,0.000036,19724.887556,-13.922424,-0.172539,0.000000,-132.667297,0.000000,-11.056379,-1.533162,
-0.279022,-0.000293,19735.907046,-14.393011,-0.136959,0.000000,-133.353195,0.000000,-10.318405,1.556610,
-0.234192,0.000000,19746.926537,-14.154139,-0.157977,-0.000000,-129.083359,0.000000,-8.428970,1.397714,
-0.179932,-0.000000,19757.946027,-14.104046,-0.155023,-0.000000,-124.375526,0.000000,-8.251646,0.709117,
-0.132263,0.000010,19768.965517,-14.024389,-0.170560,-0.000000,-125.529457,0.000000,-17.375704,-0.112050,
-0.099213,0.000365,19779.985007,-14.131838,-0.178727,-0.000000,-130.813431,0.000000,-14.619665,1.225429,
-0.078705,0.012684,19791.004498,-14.113804,-0.145582,0.000000,-127.627274,0.000000,-13.911064,0.858185,
-0.060333,-0.000000,19802.023988,-13.962753,-0.154151,0.000000,-130.575378,0.000000,-15.081033,0.403057,
-0.031189,-0.000002,19813.043478,-13.795787,-0.176774,0.000000,-129.112213,0.000000,-25.365675,0.772054,
0.016602,0.000369,19824.062969,-13.861186,-0.084723,0.000000,-127.330299,0.000000,-10.799971,1.319210,
0.083618,-0.015568,19835.082459,-14.230117,-0.164249,0.000000,-126.248489,0.000000,-20.240623,0.776153,
0.159821,-0.000000,19846.101949,-13.991856,-0.173118,0.000000,-137.579239,0.000000,-20.216143,0.824911,
0.229370,-0.000001,19857.121439,-13.767441,-0.179238,0.000000,-132.426956,0.000000,-15.883167,0.727007,
0.276550,0.000026,19868.140930,-14.030165,-0.178080,0.000000,-130.720108,0.000000,-18.714701,1.087584,
0.295288,0.001075,19879.160420,-13.828123,-0.199802,0.000000,-120.400665,0.000000,-16.331987,0.638880,
0.285919,0.000000,19890.179910,-13.843239,-0.159049,0.000000,-137.416763,0.000000,-19.323051,0.987769,
0.251251,-0.000000,19901.199400,-14.217585,-0.202360,0.000000,-126.484222,0.000000,-18.519293,1.254462,
0.195374,-0.000002,19912.218891,-14.565783,-0.127355,0.000000,-142.367020,0.000000,-11.253849,1.050277,
0.123962,0.000221,19923.238381,-14.297250,-0.127404,0.000000,-127.208618,0.000000,-10.748452,0.752725,
0.045105,0.000000,19934.257871,-14.257369,-0.114788,0.000000,-133.097153,0.000000,-8.805943,0.374834,
-0.032288,-0.000000,19945.277361,-13.740522,-0.115141,-0.000000,-132.702057,0.000000,-5.670245,-0.162828,
-0.095978,0.000002,19956.296852,-13.852309,-0.113198,-0.000000,-168.320343,0.000000,0.744805,1.168801,
-0.135712,-0.000041,19967.316342,-13.705668,-0.153643,0.000000,-130.381073,0.000000,-6.236721,-1.127910,
-0.148804,0.034752,19978.335832,-14.015414,-0.157692,0.000000,-135.065414,0.000000,-7.323065,-0.163514,
-0.136047,-0.000000,19989.355322,-13.929723,-0.149188,0.000000,-130.267075,0.000000,-10.562095,-0.414523,
-0.098541,-0.000001,20000.374813,-13.924244,-0.193099,0.000000,-123.442253,0.000000,-12.516365,-0.609071,
-0.037567,0.000033,20011.394303,-13.595877,-0.084813,-0.000000,-125.580116,0.000000,-11.354899,-0.999598,
0.040405,0.002665,20022.413793,-14.405674,-0.144660,-0.000000,-134.373474,0.000000,-10.673532,-1.520355,
0.127319,0.000000,20033.433283,-13.785079,-0.114346,-0.000000,-131.435867,0.000000,-9.072199,0.401944,
0.214966,0.000000,20044.452774,-13.620864,-0.148083,-0.000000,-127.925636,0.000000,-12.835981,-1.304174,
0.295715,-0.000027,20055.472264,-14.019535,-0.110267,-0.000000,-126.498497,0.000000,-23.462883,-0.106657,
0.358978,0.000640,20066.491754,-13.954081,-0.134717,-0.000000,-135.515579,0.000000,-17.217617,-1.416231,
0.393951,0.000000,20077.511244,-13.702403,-0.109006,-0.000000,-130.681641,0.000000,-15.112461,-1.560129,
0.391235,0.000000,20088.530735,-13.930728,-0.148557,-0.000000,-122.502281,0.000000,-17.104200,1.079554,
0.349243,-0.000012,20099.550225,-14.177392,-0.116700,-0.000000,-126.436691,0.000000,-15.359187,0.827215,
0.272003,0.000076,20110.569715,-14.399632,-0.103573,-0.000000,-130.405792,0.000000,-19.656015,0.186761,
0.167145,0.052906,20121.589205,-14.454180,-0.137669,0.000000,-126.119202,0.000000,-15.851745,1.017966,
0.043518,-0.000000,20132.608696,-13.761058,-0.126229,0.000000,-152.669266,0.000000,-13.792073,0.726590,
-0.087097,-0.000001,20143.628186,-14.075953,-0.123660,0.000000,-120.557732,0.000000,-17.847332,0.299354,
-0.204987,-0.000173,20154.647676,-13.860489,-0.122899,0.000000,-130.348907,0.000000,-8.554396,1.132948,
-0.288849,0.011638,20165.667166,-14.012578,-0.069922,-0.000000,-133.926071,0.000000,-6.371422,0.111283,
-0.327332,-0.000000,20176.686657,-13.924016,-0.145304,-0.000000,-125.484131,0.000000,-9.713521,-0.559800,
-0.323578,0.000000,20187.706147,-13.875483,-0.112119,-0.000000,-123.343315,0.000000,-11.038865,-0.879414,
-0.288574,-0.000020,20198.725637,-14.001963,-0.128146,0.000000,-138.300064,0.000000,-15.003946,-1.156231,
-0.240051,-0.000757,20209.745127,-14.012144,-0.107821,0.000000,-130.317902,0.000000,-12.723901,1.538118,
-0.194366,-0.000000,20220.764618,-14.719960,-0.111943,0.000000,-124.628410,0.000000,-5.656188,1.501408,
-0.161621,0.000000,20231.784108,-14.204330,-0.152883,-0.000000,-120.407692,0.000000,-0.569802,-0.657659,
-0.141602,-0.000003,20242.803598,-13.713764,-0.066725,-0.000000,-133.927841,0.000000,5.381797,0.394224,
-0.125427,-0.000330,20253.823088,-14.241585,-0.137449,-0.000000,-124.688179,0.000000,-3.776224,-0.390794,
-0.100220,0.009320,20264.842579,-13.871685,-0.138238,-0.000000,-123.797890,0.000000,-7.061518,-0.589387,
-0.056610,0.000000,20275.862069,-14.153020,-0.119906,0.000000,-142.902069,0.000000,-11.829404,-0.820197,
0.007690,-0.000004,20286.881559,-13.735121,-0.131297,0.000000,-125.361336,0.000000,-11.007937,-1.024234,
0.084534,-0.000000,20297.901049,-14.003687,-0.090837,0.000000,-129.530701,0.000000,-14.029131,-0.571996,
0.158325,-0.013788,20308.920540,-14.350656,-0.111492,0.000000,-124.869240,0.000000,-13.692351,-0.560688,
0.217133,0.000000,20319.940030,-13.665029,-0.127171,-0.000000,-121.756073,0.000000,-12.178782,-0.606750,
0.254211,-0.000000,20330.959520,-13.973971,-0.078664,-0.000000,-126.255302,0.000000,-13.131582,-0.285097,
0.266998,-0.000028,20341.979010,-14.098522,-0.141874,0.000000,-126.820412,0.000000,-9.103399,-0.168729,
0.251831,-0.001615,20352.998501,-14.370024,-0.081375,0.000000,-121.195824,0.000000,-5.542862,-0.574219,
0.209625,0.000000,20364.017991,-13.793765,-0.171496,0.000000,-124.040321,0.000000,0.282869,-0.050595,
0.146149,0.000000,20375.037481,-14.195783,-0.081166,0.000000,-132.143524,0.000000,1.979764,0.546033,
0.071442,0.000010,20386.056972,-14.352919,-0.101831,-0.000000,-133.732285,0.000000,-9.559364,-1.296003,
-0.005188,-0.000509,20397.076462,-14.271457,-0.135447,-0.000000,-123.359009,0.000000,-5.947104,1.065735,
-0.077271,-0.000000,20408.095952,-14.358968,-0.176983,-0.000000,-125.135597,0.000000,-8.451827,0.760447,
-0.138306,-0.000000,20419.115442,-13.790540,-0.150514,-0.000000,-152.720215,0.000000,-8.444275,0.446313,
-0.180389,0.000012,20430.134933,-13.706564,-0.125405,0.000000,-129.278381,0.000000,-14.826427,0.189080,
-0.196777,-0.000342,20441.154423,-14.536869,-0.134870,0.000000,-120.045227,0.000000,-18.997314,0.273343,
-0.184906,-0.015474,20452.173913,-13.724139,-0.117609,0.000000,-121.321762,0.000000,-21.629940,0.590395,
-0.148438,0.000000,20463.193403,-14.247298,-0.105501,-0.000000,-123.097260,0.000000,-21.522579,1.310115,
-0.090698,0.000001,20474.212894,-14.402152,-0.087679,-0.000000,-142.100693,0.000000,-20.642094,-1.043298,
-0.013428,0.000034,20485.232384,-14.245639,-0.123870,-0.000000,-124.171875,0.000000,-18.425968,-1.399294,
0.079346,-0.005882,20496.251874,-14.132415,-0.068017,-0.000000,-124.727089,0.000000,-14.917141,1.519899,
0.175354,0.000000,20507.271364,-13.597728,-0.163782,0.000000,-122.019424,0.000000,-14.826108,1.322924,
0.259827,-0.000000,20518.290855,-13.767597,-0.114486,0.000000,-136.316895,0.000000,-14.988730,0.979135,
0.321533,0.000016,20529.310345,-14.318250,-0.105399,0.000000,-125.056046,0.000000,-16.416092,0.894053,
0.352356,-0.000219,20540.329835,-14.547523,-0.084711,0.000000,-124.501083,0.000000,-21.147633,0.726281,
0.346771,0.000000,20551.349325,-14.127387,-0.115145,-0.000000,-130.504700,0.000000,-22.526857,1.001630,
0.301910,-0.000000,20562.368816,-13.790744,-0.112309,-0.000000,-130.651489,0.000000,-17.462738,-1.319492,
0.218933,0.000000,20573.388306,-13.480288,-0.063114,-0.000000,-131.126831,0.000000,-16.642836,-1.124290,
0.103729,0.000363,20584.407796,-13.939135,-0.069982,0.000000,-128.062424,0.000000,-14.095187,-1.218111,
-0.028168,0.074732,20595.427286,-13.634304,-0.111634,0.000000,-132.085159,0.000000,-11.807260,-1.307336,
-0.155579,-0.000000,20606.446777,-13.707456,-0.111466,0.000000,-133.858353,0.000000,-7.851646,-1.403928,
-0.255035,0.000006,20617.466267,-13.800556,-0.063966,0.000000,-131.134735,0.000000,-7.643366,1.294119,
-0.309601,-0.000038,20628.485757,-13.898241,-0.036316,-0.000000,-133.996262,0.000000,-6.019709,1.073631,
-0.317963,0.002506,20639.505247,-13.845652,-0.132159,-0.000000,-127.222099,0.000000,-7.066999,0.421965,
-0.291931,-0.000000,20650.524738,-13.829356,-0.120738,-0.000000,-130.310867,0.000000,-2.953142,-1.215368,
-0.248627,0.000001,20661.544228,-14.252275,-0.152266,-0.000000,-122.107719,0.000000,4.102284,-0.503325,
-0.204834,0.000014,20672.563718,-13.924178,-0.152990,-0.000000,-125.966507,0.000000,-5.803258,-0.060253,
-0.170471,0.000348,20683.583208,-14.322577,-0.079117,0.000000,-128.575150,0.000000,-8.096984,-0.545723,
-0.146027,-0.000000,20694.602699,-13.899390,-0.060938,0.000000,-143.154037,0.000000,-11.721469,-0.415674,
-0.123718,-0.000000,20705.622189,-13.810582,-0.051711,0.000000,-122.594360,0.000000,-11.535784,-0.148856,
-0.093536,-0.000004,20716.641679,-13.840785,-0.133066,0.000000,-139.733856,0.000000,-12.014464,-0.234090,
-0.048920,0.000399,20727.661169,-13.963610,-0.090925,-0.000000,-127.151001,0.000000,-12.155376,-0.223265,
0.010223,-0.000167,20738.680660,-13.702281,-0.121909,-0.000000,-128.730911,0.000000,-10.376013,0.130245,
0.077026,0.000000,20749.700150,-13.761242,-0.052248,-0.000000,-137.647705,0.000000,-9.527799,-0.262766,
0.144897,-0.000007,20760.719640,-14.156716,-0.054809,-0.000000,-123.001488,0.000000,-5.495465,-0.338716,
0.205658,0.000392,20771.739130,-14.089897,-0.061654,0.000000,-129.207855,0.000000,-3.094453,-0.537628,
0.249329,-0.002787,20782.758621,-14.385380,-0.116534,0.000000,-123.163147,0.000000,3.504436,-1.042857,
0.265442,-0.000000,20793.778111,-13.949282,-0.043690,0.000000,-123.653816,0.000000,2.560406,-0.195761,
0.252655,-0.000001,20804.797601,-13.751173,-0.088549,0.000000,-126.764473,0.000000,-2.857731,1.200802,
0.215149,0.000038,20815.817091,-13.971658,-0.135119,-0.000000,-128.251083,0.000000,-17.624172,1.198619,
0.157318,0.002955,20826.836582,-13.993495,-0.053435,-0.000000,-140.913773,0.000000,-19.026016,0.063233,
0.083466,-0.000000,20837.856072,-13.871988,-0.046993,-0.000000,-120.774414,0.000000,-12.514320,-0.039721,
-0.001251,0.000000,20848.875562,-14.327880,-0.132752,-0.000000,-132.163101,0.000000,-10.382463,-0.577684,
-0.085815,-0.000004,20859.895052,-13.651656,-0.064926,0.000000,-119.221855,0.000000,-6.802179,-1.097734,
-0.160828,0.000251,20870.914543,-14.542363,-0.077354,0.000000,-129.937805,0.000000,-6.736072,1.109205,
-0.218597,0.000000,20881.934033,-14.397934,-0.055760,0.000000,-137.200058,0.000000,-25.975079,0.636061,
-0.254913,0.000000,20892.953523,-14.026826,-0.062919,-0.000000,-129.422043,0.000000,-15.432649,1.296689,
-0.268311,-0.000002,20903.973013,-14.441872,-0.115077,-0.000000,-130.562180,0.000000,-19.471020,0.858887,
-0.255615,-0.000161,20914.992504,-14.013836,-0.041605,-0.000000,-136.673676,0.000000,-29.942768,-0.401061,
-0.215393,0.016033,20926.011994,-13.476567,-0.021838,-0.000000,-129.777008,0.000000,-15.298292,-1.545516,
-0.148132,0.000000,20937.031484,-13.799505,-0.035603,0.000000,-118.126884,0.000000,-15.772063,1.176767,
-0.061310,-0.000006,20948.050975,-14.076833,-0.085321,0.000000,-126.234673,0.000000,-13.014290,0.853083,
0.034760,0.000098,20959.070465,-14.427923,-0.054601,0.000000,-125.535484,0.000000,-15.001034,0.546762,
0.128876,0.000488,20970.089955,-14.036862,-0.055949,-0.000000,-132.669464,0.000000,-17.747650,-0.381096,
0.213715,0.000000,20981.109445,-14.019143,-0.054181,-0.000000,-123.542252,0.000000,-13.780080,0.842737,
0.278625,-0.000001,20992.128936,-13.928584,-0.033687,-0.000000,-124.632202,0.000000,-8.922326,-0.640009,
0.312683,0.000005,21003.148426,-13.533567,-0.032844,-0.000000,-129.936096,0.000000,-11.895483,1.229749,
0.304504,0.000053,21014.167916,-13.812954,-0.131390,0.000000,-130.162903,0.000000,-17.587841,0.642759,
0.250854,0.000000,21025.187406,-14.362627,-0.095959,0.000000,-120.704712,0.000000,-22.510431,0.356285,
0.154968,-0.000000,21036.206897,-14.081137,-0.063136,0.000000,-136.524933,0.000000,-20.399040,0.467960,
0.032379,0.000001,21047.226387,-14.315051,-0.020811,0.000000,-124.233360,0.000000,-21.303705,1.058747,
-0.095154,-0.000224,21058.245877,-14.196332,-0.077339,0.000000,-132.390869,0.000000,-1.075641,1.192870,
-0.206329,-0.005629,21069.265367,-14.781905,-0.032323,-0.000000,-134.998795,0.000000,4.782127,-0.500716,
-0.285736,-0.000000,21080.284858,-14.018770,-0.106170,-0.000000,-122.705597,0.000000,-0.452510,0.279566,
-0.325012,0.000004,21091.304348,-14.141702,-0.031255,0.000000,-126.521317,0.000000,-6.362865,-0.390842,
-0.328888,-0.000376,21102.323838,-14.556206,-0.035390,0.000000,-124.836609,0.000000,-8.260552,-0.794530,
-0.312622,0.013188,21113.343328,-14.137365,0.013335,0.000000,-125.413795,0.000000,-10.154812,-1.008524,
-0.292297,0.000000,21124.362819,-13.401293,-0.085773,-0.000000,-131.806000,0.000000,-19.120468,1.566866,
-0.275940,0.000000,21135.382309,-13.983665,-0.100409,-0.000000,-132.715759,0.000000,-17.514875,-0.878039,
-0.262238,-0.000058,21146.401799,-13.614289,-0.076662,-0.000000,-136.809662,0.000000,-15.868524,-0.923837,
-0.247498,-0.000223,21157.421289,-14.138516,-0.061409,0.000000,-127.096436,0.000000,-18.824957,-1.051535,
-0.224976,0.000000,21168.440780,-13.894832,-0.020917,0.000000,-124.409531,0.000000,-13.690315,-0.752535,
-0.190033,-0.000000,21179.460270,-13.656399,-0.028875,0.000000,-137.861084,0.000000,-14.093327,-0.932756,
-0.138245,0.000000,21190.479760,-14.918284,-0.087915,0.000000,-122.990982,0.000000,-14.747928,-1.565775,
-0.070374,-0.000125,21201.499250,-14.385541,-0.043074,-0.000000,-124.647079,0.000000,1.433748,-1.426926,
0.006165,-0.000029,21212.518741,-13.196884,-0.072239,-0.000000,-126.028717,0.000000,-17.447395,-0.659273,
0.078949,0.000000,21223.538231,-14.101610,-0.131404,-0.000000,-126.672058,0.000000,-10.496439,-1.444435,
0.137939,0.000002,21234.557721,-13.869344,-0.109842,-0.000000,-122.811844,0.000000,-9.976323,1.120500,
0.179077,0.000030,21245.577211,-13.755976,-0.029514,-0.000000,-136.584290,0.000000,-9.903875,0.774118,
0.197021,-0.015512,21256.596702,-14.123705,-0.036045,0.000000,-123.447144,0.000000,-14.182461,0.272536,
0.186615,-0.000000,21267.616192,-13.767402,-0.062474,0.000000,-129.987534,0.000000,-16.582211,-0.003849,
0.146515,0.000004,21278.635682,-14.377362,-0.034253,0.000000,-130.961060,0.000000,-20.218815,0.462559,
0.082947,-0.000118,21289.655172,-14.071780,-0.058398,-0.000000,-130.145264,0.000000,-22.986452,0.587698,
0.004578,-0.000473,21300.674663,-14.247473,-0.123191,-0.000000,-120.981346,0.000000,-23.983953,1.376025,
-0.080414,-0.000000,21311.694153,-14.102799,-0.019435,-0.000000,-132.199814,0.000000,-19.831549,1.026311,
-0.164246,0.000001,21322.713643,-13.986580,-0.055881,-0.000000,-128.167816,0.000000,-18.303989,-1.159990,
-0.239899,-0.000024,21333.733133,-14.092834,-0.003979,0.000000,-128.813126,0.000000,-4.848965,-1.465339,
-0.298462,-0.000189,21344.752624,-13.875722,-0.042538,0.000000,-123.146507,0.000000,2.587970,-0.245096,
-0.332703,0.000000,21355.772114,-14.275370,-0.050462,0.000000,-137.328339,0.000000,2.488321,0.664862,
-0.336304,-0.000000,21366.791604,-14.297911,-0.091561,0.000000,-125.641838,0.000000,-2.646585,0.170806,
-0.308929,-0.000001,21377.811094,-13.977852,-0.033723,0.000000,-123.779747,0.000000,-4.445556,-0.183048,
-0.253937,0.000212,21388.830585,-14.411893,-0.080721,-0.000000,-127.782730,0.000000,-7.429356,-0.139551,
